Fecha_Accidente;DIRECCION_ACCIDENTE;CONDICION_VICTIMA;GRAVEDAD_ACCIDENTE;CLASE_ACCIDENTE;SEXO_VICTIMA;EDAD_VICTIMA;CANTIDAD_VICTIMAS
02/13/2018_12:00:00_AM;CALLE_84B_CARRERA_39;Pasajero;herido;Choque;F;28;1
02/14/2018_12:00:00_AM;CALLE_72_65-45;Peaton;herido;Atropello;F;21;1
02/14/2018_12:00:00_AM;CALLE_30_CARRERA_11;Acompañante;herido;Choque;F;42;1
02/14/2018_12:00:00_AM;CALLE_37C_CARRERA_1E;Motociclista;herido;Choque;M;42;1
02/14/2018_12:00:00_AM;CALLE_64_CARRERA_66;Motociclista;herido;Choque;M;36;1
02/14/2018_12:00:00_AM;CR_30_CL_34;Pasajero;herido;Choque;M;63;1
02/15/2018_12:00:00_AM;CALLE_110_CARRERA_36B;Motociclista;herido;Choque;M;38;1
02/15/2018_12:00:00_AM;CALLE_45_CARRERA_1;Acompañante;herido;Choque;M;49;1
02/15/2018_12:00:00_AM;CARRERA_16_CALLE_23;Conductor;herido;Choque;M;47;1
02/15/2018_12:00:00_AM;CARRERA_16_CALLE_23;Motociclista;herido;Choque;M;23;1
02/15/2018_12:00:00_AM;CARRERA_16_CALLE_23;Pasajero;herido;Choque;F;32;1
02/15/2018_12:00:00_AM;CARRERA_37_CALLE_60;Motociclista;herido;Choque;M;61;1
02/15/2018_12:00:00_AM;CARRERA_43_CALLE_90;Motociclista;herido;Choque;M;27;1
02/15/2018_12:00:00_AM;CARRERA_44_CALLE_75;Motociclista;herido;Choque;M;26;1
02/15/2018_12:00:00_AM;CR_44_CL_100;Pasajero;herido;Choque;M;27;1
02/16/2018_12:00:00_AM;CL_56_CR_9;Motociclista;herido;Atropello;M;46;1
02/16/2018_12:00:00_AM;CL_56_CR_9;Peaton;herido;Atropello;M;77;1
02/16/2018_12:00:00_AM;CR_40_37_37;Peaton;herido;Atropello;M;40;1
02/16/2018_12:00:00_AM;DIAGONAL_138_CARRERA_9E;Pasajero;herido;Caida_Ocupante;F;63;1
02/16/2018_12:00:00_AM;CALLE_56_CARRERA_10;Ciclista;herido;Choque;M;59;1
02/16/2018_12:00:00_AM;CIRCUNVALAR_SAN_PABLO;Motociclista;herido;Choque;M;52;1
02/16/2018_12:00:00_AM;CR_46_CL_75;Acompañante;herido;Choque;F;28;1
02/16/2018_12:00:00_AM;CALLE_68_CARRERA_23C;Motociclista;herido;Otro;F;34;1
02/17/2018_12:00:00_AM;AV_CIRCUNVALAR_CR_38;Motociclista;herido;Choque;M;39;1
02/17/2018_12:00:00_AM;CARRERA_31_CALLE_69B;Motociclista;herido;Choque;M;39;1
02/17/2018_12:00:00_AM;CL_84_CR_26B;Acompañante;herido;Choque;M;19;1
02/18/2018_12:00:00_AM;CALLE_47_CARRERA_1A;Motociclista;herido;Choque;M;27;1
02/19/2018_12:00:00_AM;CL_45_CR_50_Y_50B;Peaton;herido;Atropello;M;88;1
02/19/2018_12:00:00_AM;CALLE_110_6Q-522;Acompañante;herido;Choque;M;60;1
02/19/2018_12:00:00_AM;CALLE_19_CARRERA_3C;Conductor;herido;Choque;M;32;1
02/19/2018_12:00:00_AM;CALLE_53D_24B-33;Motociclista;herido;Choque;M;57;1
02/19/2018_12:00:00_AM;CALLE_96_CARRERA_2C;Acompañante;herido;Choque;F;30;1
02/19/2018_12:00:00_AM;CALLE_96_CARRERA_2C;Motociclista;herido;Choque;M;29;1
02/19/2018_12:00:00_AM;CL_26_CR_10;Conductor;herido;Choque;M;55;1
02/20/2018_12:00:00_AM;AVENIDA_CIRCUNVALAR_CARRERA_13;Peaton;herido;Atropello;M;20;1
02/20/2018_12:00:00_AM;CL_19_CR_6B;Motociclista;herido;Choque;M;29;1
02/20/2018_12:00:00_AM;CL_47_CR_22;Ciclista;herido;Choque;M;68;1
02/21/2018_12:00:00_AM;CALLE_87_CARRERA_51B;Peaton;herido;Atropello;M;37;1
02/21/2018_12:00:00_AM;CR_46_CL_38;Peaton;herido;Atropello;M;84;1
02/21/2018_12:00:00_AM;CALLE_30_2B-106;Pasajero;herido;Caida_Ocupante;F;65;1
02/21/2018_12:00:00_AM;CALLE_96_CARRERA_3A;Motociclista;herido;Choque;M;48;1
02/21/2018_12:00:00_AM;CARRERA_96_70C-170;Motociclista;herido;Choque;M;29;1
02/22/2018_12:00:00_AM;CALLE_30_CARRERA_33;Motociclista;herido;Choque;M;36;1
02/23/2018_12:00:00_AM;CALLE_110_CARRERA_9G;Acompañante;herido;Choque;M;24;1
02/23/2018_12:00:00_AM;CALLE_30_CARRERA_4B;Motociclista;herido;Choque;M;32;1
02/23/2018_12:00:00_AM;CARRERA_2SUR_CALLE_88;Conductor;herido;Choque;M;46;1
02/23/2018_12:00:00_AM;CARRERA_2SUR_CALLE_88;Peaton;herido;Choque;F;70;1
02/23/2018_12:00:00_AM;CARRERA_2SUR_CALLE_88;Peaton;herido;Choque;M;40;1
02/23/2018_12:00:00_AM;CARRERA_38_CALLE_44;Acompañante;herido;Choque;M;26;1
02/23/2018_12:00:00_AM;CARRERA_38_CALLE_44;Motociclista;muerto;Choque;M;38;1
02/23/2018_12:00:00_AM;CARRERA_50_CALLE_86;Acompañante;herido;Choque;M;41;1
02/23/2018_12:00:00_AM;CARRERA_50_CALLE_86;Motociclista;herido;Choque;M;36;1
02/23/2018_12:00:00_AM;CARRERA_6_CALLE_98A;Motociclista;herido;Choque;M;44;1
02/23/2018_12:00:00_AM;CL_68_CR_42;Motociclista;herido;Choque;M;30;1
02/23/2018_12:00:00_AM;TRANSV._1D_54C-6;Pasajero;herido;Choque;M;39;1
02/23/2018_12:00:00_AM;VIA_40_85_560;Motociclista;herido;Choque;M;39;1
02/24/2018_12:00:00_AM;CARRERA_22_CALLE_115;Peaton;herido;Atropello;F;52;1
02/24/2018_12:00:00_AM;CARRERA_15SUR_CALLE_74;Acompañante;herido;Choque;F;32;1
02/24/2018_12:00:00_AM;CARRERA_27_CALLE_72;Acompañante;herido;Choque;F;33;1
02/24/2018_12:00:00_AM;CARRERA_27_CALLE_72;Motociclista;herido;Choque;M;34;1
02/24/2018_12:00:00_AM;CARRERA_4B_CALLE_27C;Acompañante;herido;Choque;F;39;1
02/24/2018_12:00:00_AM;CARRERA_4B_CALLE_27C;Motociclista;herido;Choque;M;36;1
02/24/2018_12:00:00_AM;CARRERA_59_CALLE_68;Pasajero;herido;Choque;F;62;1
02/24/2018_12:00:00_AM;CL_36B_CR_7B;Acompañante;herido;Choque;F;42;1
02/24/2018_12:00:00_AM;CL_63B_CR_16;Motociclista;herido;Choque;M;48;1
02/24/2018_12:00:00_AM;CL_87_CR_14;Conductor;herido;Choque;M;56;1
02/24/2018_12:00:00_AM;CL_87_CR_14;Motociclista;herido;Choque;M;35;1
02/24/2018_12:00:00_AM;VIA_40_N°78-21;Motociclista;herido;Choque;M;42;1
02/25/2018_12:00:00_AM;CALLE_83C_CARRERA_28;Motociclista;herido;Choque;M;46;1
02/25/2018_12:00:00_AM;CARRERA_41_CALLE_43;Motociclista;herido;Choque;M;40;1
02/26/2018_12:00:00_AM;VIA_40_CL_82;Peaton;herido;Atropello;M;72;1
02/26/2018_12:00:00_AM;CALLE_17_CARRERA_13;Acompañante;herido;Choque;M;46;1
02/26/2018_12:00:00_AM;CALLE_17_CARRERA_13;Motociclista;herido;Choque;M;45;1
02/26/2018_12:00:00_AM;CARRERA_17_CALLE_40B;Motociclista;herido;Choque;M;33;1
02/26/2018_12:00:00_AM;CARRERA_43_CALLE_63;Motociclista;herido;Choque;M;32;1
02/26/2018_12:00:00_AM;CARRERA_47_CALLE_66;Acompañante;herido;Choque;F;31;1
02/26/2018_12:00:00_AM;CARRERA_60_CALLE_70;Acompañante;herido;Choque;M;23;1
02/27/2018_12:00:00_AM;CL_44_44_02;Peaton;herido;Atropello;M;38;1
02/27/2018_12:00:00_AM;CALLE_30_15B-37;Conductor;herido;Choque;M;62;1
02/27/2018_12:00:00_AM;CALLE_30_15B-37;Motociclista;herido;Choque;M;43;1
02/27/2018_12:00:00_AM;CALLE_84_CARRERA_53;Acompañante;herido;Choque;F;27;1
02/27/2018_12:00:00_AM;CALLE_84_CARRERA_53;Motociclista;herido;Choque;M;42;1
02/27/2018_12:00:00_AM;CL_110_6_361;Motociclista;herido;Choque;M;42;1
02/27/2018_12:00:00_AM;CR_14_CL_56C;Acompañante;herido;Choque;F;34;1
02/28/2018_12:00:00_AM;CL_30_CR_29_86;Peaton;herido;Atropello;M;75;1
02/28/2018_12:00:00_AM;CARRERA_38_CALLE_38;Pasajero;herido;Caida_Ocupante;M;89;1
02/28/2018_12:00:00_AM;CALLE_13_CARRERA_99B;Motociclista;herido;Choque;M;24;2
02/28/2018_12:00:00_AM;CALLE_13_CARRERA_99B;Peaton;herido;Choque;F;27;1
02/28/2018_12:00:00_AM;CALLE_13_CARRERA_99B;Peaton;herido;Choque;M;34;1
02/28/2018_12:00:00_AM;CALLE_80_72-34;Motociclista;herido;Choque;M;44;1
02/28/2018_12:00:00_AM;CL_110_13A_33;Motociclista;herido;Choque;M;29;1
02/28/2018_12:00:00_AM;CL_110_13A_33;Pasajero;herido;Choque;F;27;1
02/28/2018_12:00:00_AM;CL_54_CR_14;Motociclista;herido;Choque;M;27;1
02/28/2018_12:00:00_AM;CL_64C_CR_15;Motociclista;herido;Choque;M;30;1
3/01/2018__00:00:00;CARRERA_43_CALLE_61;Motociclista;herido;Choque;M;26;1
3/01/2018__00:00:00;CARRERA_9G_DIAGONAL_AL_131-30;Acompañante;herido;Choque;M;16;1
3/01/2018__00:00:00;CARRERA_9G_DIAGONAL_AL_131-30;Acompañante;herido;Choque;M;20;1
3/01/2018__00:00:00;CARRERA_9G_DIAGONAL_AL_131-30;Motociclista;herido;Choque;M;27;1
3/01/2018__00:00:00;CL_45_CR_1;Ciclista;herido;Choque;M;19;1
3/02/2018__00:00:00;CALLE_90_CARRERA_52-15;Peaton;herido;Atropello;M;71;1
3/02/2018__00:00:00;CL_76_CR_6_ESQUINA;Pasajero;herido;Atropello;M;53;1
3/02/2018__00:00:00;AV._CIRCUNVALAR_15SUR-49;Motociclista;herido;Choque;M;42;1
3/02/2018__00:00:00;CALLE_35_CARRERA_36;Motociclista;herido;Choque;M;49;1
3/02/2018__00:00:00;CALLE_76_CARRERA_68;Acompañante;herido;Choque;F;26;1
3/02/2018__00:00:00;CALLE_76_CARRERA_68;Motociclista;herido;Choque;M;27;1
3/02/2018__00:00:00;CR_59_91_100;Acompañante;herido;Choque;F;47;1
3/02/2018__00:00:00;CR_59_91_100;Motociclista;herido;Choque;F;58;1
3/03/2018__00:00:00;CALLE_17_23-32;Motociclista;herido;Choque;M;54;1
3/03/2018__00:00:00;CALLE_45D_CARRERA_18;Acompañante;herido;Choque;M;49;1
3/03/2018__00:00:00;CALLE_45D_CARRERA_18;Motociclista;herido;Choque;M;29;1
3/03/2018__00:00:00;CALLE_45D_CARRERA_18;Motociclista;herido;Choque;M;35;1
3/03/2018__00:00:00;CALLE_64_CARRERA_31;Conductor;herido;Choque;F;58;1
3/03/2018__00:00:00;CALLE_64_CARRERA_31;Motociclista;herido;Choque;F;38;1
3/03/2018__00:00:00;CALLE_82_CARRERA_59B;Conductor;herido;Choque;F;35;1
3/03/2018__00:00:00;CALLE_84B_CARRERA_41F;Motociclista;herido;Choque;M;49;1
3/03/2018__00:00:00;CARRERA_29_CALLE_63;Motociclista;herido;Choque;M;29;1
3/03/2018__00:00:00;CARRERA_38_CALLE_84B;Motociclista;herido;Choque;M;26;1
3/03/2018__00:00:00;CARRERA_8_CALLE_41;Motociclista;herido;Choque;M;28;1
3/03/2018__00:00:00;CL_45_CR_21;Motociclista;herido;Choque;M;36;1
3/03/2018__00:00:00;CL_69_CR_47;Pasajero;herido;Choque;M;20;1
3/03/2018__00:00:00;CL_84_CR_42F;Motociclista;herido;Choque;M;31;1
3/03/2018__00:00:00;CR_7B_8_178;Motociclista;herido;Choque;M;34;1
3/03/2018__00:00:00;VIA_JUAN_MINA_KM_8;Motociclista;herido;Choque;M;34;1
3/04/2018__00:00:00;CR_15_SUR_CL_47B;Motociclista;herido;Atropello;M;34;1
3/04/2018__00:00:00;CR_15_SUR_CL_47B;Peaton;herido;Atropello;M;51;1
3/04/2018__00:00:00;CALLE_68_CARRERA_34;Motociclista;herido;Choque;M;66;1
3/04/2018__00:00:00;CARRERA_37_CALLE_47;Peaton;herido;Choque;M;37;1
3/04/2018__00:00:00;CR_14_CL_56C;Acompañante;herido;Choque;M;61;1
3/04/2018__00:00:00;CR_14_CL_56C;Motociclista;herido;Choque;F;39;1
3/04/2018__00:00:00;KILOMETRO_113_VIA_CORDIALIDAD;Ciclista;muerto;Choque;M;50;1
3/05/2018__00:00:00;CARRERA_46_CALLE_37;Peaton;herido;Atropello;M;63;1
3/05/2018__00:00:00;CR_27_ENTRE_30_Y_31;Peaton;herido;Atropello;F;45;1
3/05/2018__00:00:00;CARRERA_82_109-38;Pasajero;herido;Caida_Ocupante;M;35;1
3/05/2018__00:00:00;CALLE_76_CARRERA_41D;Conductor;herido;Choque;M;27;1
3/05/2018__00:00:00;CARRERA_15SUR_CALLE_46;Motociclista;herido;Choque;M;34;1
3/05/2018__00:00:00;CL_30_CR_33;Ciclista;herido;Choque;M;31;1
3/06/2018__00:00:00;AVENIDA_CIRCUNVALAR_CARRERA_15SUR_N°69-18;Acompañante;herido;Choque;F;44;1
3/06/2018__00:00:00;AVENIDA_CIRCUNVALAR_CARRERA_15SUR_N°69-18;Conductor;herido;Choque;M;41;1
3/06/2018__00:00:00;CALLE_96_CARRERA_3C;Acompañante;herido;Choque;F;19;2
3/06/2018__00:00:00;CALLE_96_CARRERA_3C;Motociclista;herido;Choque;M;35;1
3/06/2018__00:00:00;CALLE_96_CARRERA_3C;Motociclista;herido;Choque;M;55;1
3/06/2018__00:00:00;CARRERA_4_CALLE_45D;Pasajero;herido;Choque;M;67;1
3/06/2018__00:00:00;CL_110_FRENTE_26_31;Acompañante;herido;Choque;M;30;1
3/06/2018__00:00:00;CL_110_FRENTE_26_31;Motociclista;herido;Choque;M;30;1
3/06/2018__00:00:00;CL_45_CR_38;Conductor;herido;Choque;M;32;1
3/06/2018__00:00:00;CL_45_CR_38;Pasajero;herido;Choque;F;47;1
3/06/2018__00:00:00;CL_45_CR_38;Pasajero;herido;Choque;M;24;1
3/06/2018__00:00:00;CL_45_CR_38;Pasajero;herido;Choque;M;28;1
3/06/2018__00:00:00;CL_45_CR_38;Pasajero;herido;Choque;M;68;1
3/06/2018__00:00:00;CL_65_CR_42;Motociclista;herido;Choque;M;39;1
3/06/2018__00:00:00;CR_44_CL_9;Motociclista;herido;Choque;M;37;1
3/07/2018__00:00:00;CALLE_31_CARRERA_40;Peaton;muerto;Atropello;F;24;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Conductor;herido;Choque;M;36;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;26;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;27;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;38;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;42;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;45;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;53;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;62;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;F;67;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;M;27;1
3/07/2018__00:00:00;CALLE_110_CARRERA_5;Pasajero;herido;Choque;M;72;1
3/07/2018__00:00:00;CL_24_CR_12;Motociclista;herido;Choque;M;49;1
3/07/2018__00:00:00;CL_24_CR_12;Pasajero;herido;Choque;M;43;1
3/07/2018__00:00:00;CR_49D_CL_102;Pasajero;herido;Choque;F;50;1
3/08/2018__00:00:00;CL_56_6_42;Motociclista;herido;Choque;M;44;1
3/08/2018__00:00:00;CL_60_CR_41;Motociclista;herido;Choque;M;48;1
3/08/2018__00:00:00;CR_42_CL_76;Ciclista;herido;Choque;M;37;1
3/08/2018__00:00:00;VIA_40_CALLE_85;Motociclista;herido;Choque;M;34;1
3/09/2018__00:00:00;CALLE_110_CARRERA_13;Motociclista;herido;Atropello;M;29;1
3/09/2018__00:00:00;CALLE_110_CARRERA_13;Pasajero;herido;Atropello;F;69;1
3/09/2018__00:00:00;CALLE_84_84-177;Motociclista;herido;Choque;M;38;1
3/09/2018__00:00:00;CALLE_84_84-177;Motociclista;herido;Choque;M;55;1
3/09/2018__00:00:00;CALLE_84_84-177;Pasajero;herido;Choque;F;64;1
3/09/2018__00:00:00;CARRERA_14_CALLE_45C;Acompañante;herido;Choque;F;26;1
3/09/2018__00:00:00;CARRERA_14_CALLE_45C;Motociclista;herido;Choque;M;29;1
3/09/2018__00:00:00;CARRERA_38_CALLE_80B;Motociclista;herido;Choque;M;28;1
3/09/2018__00:00:00;CARRERA_46_CALLE_84;Pasajero;herido;Choque;F;37;1
3/09/2018__00:00:00;CL_39_CR_29;Motociclista;herido;Choque;M;39;1
3/09/2018__00:00:00;CR_15_SUR_90_204;Motociclista;herido;Choque;M;33;1
3/09/2018__00:00:00;CR_27_CL_82B;Acompañante;herido;Choque;F;37;1
3/09/2018__00:00:00;CR_27_CL_82B;Motociclista;herido;Choque;M;38;1
3/09/2018__00:00:00;CRA_53_CALLE_99;Motociclista;herido;Choque;M;35;1
3/10/2018__00:00:00;CR_15_SUR_CL_68;Peaton;herido;Atropello;M;41;1
3/10/2018__00:00:00;CALLE_53D_21A-80;Ciclista;herido;Choque;M;22;1
3/11/2018__00:00:00;CALLE_98_CARRERA_59;Peaton;herido;Atropello;F;33;1
3/11/2018__00:00:00;CARRERA_44_50-106;Peaton;herido;Atropello;M;62;1
3/11/2018__00:00:00;CALLE_45_CARRERA_33;Pasajero;herido;Choque;F;28;1
3/11/2018__00:00:00;CALLE_45_CARRERA_33;Pasajero;herido;Choque;F;64;1
3/11/2018__00:00:00;CARRERA_45_CALLE_34;Acompañante;herido;Choque;F;25;1
3/11/2018__00:00:00;CL_17_CR_22;Pasajero;herido;Choque;M;28;1
3/12/2018__00:00:00;CARRERA_50_CALLE_106;Motociclista;herido;Choque;M;44;1
3/12/2018__00:00:00;CL_30_CR_4;Acompañante;herido;Choque;M;32;1
3/12/2018__00:00:00;CL_82_49C_49;Motociclista;herido;Choque;F;42;1
3/12/2018__00:00:00;CR_4B_CL_49E;Acompañante;herido;Choque;M;31;1
3/12/2018__00:00:00;CR_4B_CL_49E;Motociclista;herido;Choque;M;34;1
3/12/2018__00:00:00;CR_58_CL_68;Ciclista;herido;Choque;M;45;1
03/13/2018_12:00:00_AM;CL_86_CR_71;Pasajero;herido;Choque;M;45;1
03/14/2018_12:00:00_AM;AVENIDA_CIRCUNVALAR_ENTRADA_A_ARGOS;Motociclista;herido;Choque;M;52;1
03/14/2018_12:00:00_AM;VIA_40_CALLE_85;Acompañante;herido;Choque;F;25;1
03/14/2018_12:00:00_AM;VIA_40_CALLE_85;Motociclista;herido;Choque;F;24;1
03/15/2018_12:00:00_AM;CALLE_110_6-361;Motociclista;herido;Choque;M;45;1
03/15/2018_12:00:00_AM;CL_45_CR_2E;Motociclista;herido;Choque;M;36;1
03/15/2018_12:00:00_AM;CL_53D_CR_26;Motociclista;herido;Choque;M;44;1
03/15/2018_12:00:00_AM;CR_47_CL_64;Motociclista;herido;Choque;M;24;1
03/15/2018_12:00:00_AM;VIA_40_CL_77B_Y_79;Conductor;herido;Choque;M;28;1
03/16/2018_12:00:00_AM;CALLE_38_CARRERA_40-08;Pasajero;herido;Caida_Ocupante;F;83;1
03/16/2018_12:00:00_AM;CR_14_CL_35B;Acompañante;herido;Choque;M;34;1
03/16/2018_12:00:00_AM;CR_14_CL_35B;Motociclista;herido;Choque;M;53;1
03/16/2018_12:00:00_AM;VIA_40_CON_67;Acompañante;herido;Choque;M;28;1
03/16/2018_12:00:00_AM;VIA_40_CON_67;Conductor;herido;Choque;M;33;1
03/17/2018_12:00:00_AM;CALLE_45_CARRERA_11SUR;Pasajero;herido;Atropello;M;37;1
03/17/2018_12:00:00_AM;CR_8C_CL_45;Peaton;herido;Atropello;M;69;1
03/17/2018_12:00:00_AM;CALLE_110_CARRERA_12;Conductor;herido;Choque;M;34;1
03/17/2018_12:00:00_AM;CALLE_110_CARRERA_12;Pasajero;herido;Choque;F;26;1
03/17/2018_12:00:00_AM;CALLE_110_CARRERA_20;Acompañante;herido;Choque;F;36;1
03/17/2018_12:00:00_AM;CARRERA_38_76-41;Motociclista;herido;Choque;M;44;1
03/17/2018_12:00:00_AM;CARRERA_44_CALLE_47;Pasajero;herido;Choque;F;73;1
03/17/2018_12:00:00_AM;CARRERA_44_CALLE_47;Pasajero;herido;Choque;M;34;1
03/17/2018_12:00:00_AM;CARRERA_44_CALLE_47;Pasajero;herido;Choque;M;76;1
03/17/2018_12:00:00_AM;CL_110_CR_9G;Motociclista;herido;Choque;M;25;1
03/17/2018_12:00:00_AM;CL_110_CR_9G;Motociclista;herido;Choque;M;44;1
03/17/2018_12:00:00_AM;CR_38_CL_76;Motociclista;herido;Choque;M;44;1
03/17/2018_12:00:00_AM;CR_4_CL_45;Acompañante;herido;Choque;M;30;1
03/17/2018_12:00:00_AM;CR_4_CL_45;Motociclista;herido;Choque;M;30;1
03/17/2018_12:00:00_AM;CL_38_CR_30;Acompañante;herido;Volcamiento;M;24;1
03/18/2018_12:00:00_AM;CALLE_30_ENTRE_CARRERA_41_Y_43;Pasajero;herido;Choque;F;57;1
03/18/2018_12:00:00_AM;CL_30_CR_15;Pasajero;herido;Choque;F;46;1
03/19/2018_12:00:00_AM;AVENIDA_CIRCUNVALAR_CALLE_49;Conductor;herido;Choque;M;37;1
03/19/2018_12:00:00_AM;CL_36B_CR_10;Acompañante;herido;Choque;M;28;1
03/19/2018_12:00:00_AM;CL_36B_CR_10;Motociclista;herido;Choque;M;34;1
03/19/2018_12:00:00_AM;CR_54_CL_54;Motociclista;herido;Choque;F;38;1
03/20/2018_12:00:00_AM;CL_30_CR_24__Y_25;Motociclista;herido;Choque;M;25;1
03/20/2018_12:00:00_AM;CL_45_CR_1;Motociclista;herido;Choque;M;31;1
03/20/2018_12:00:00_AM;CL_56_CR_32;Acompañante;herido;Choque;M;41;1
03/20/2018_12:00:00_AM;CL_56_CR_32;Conductor;herido;Choque;M;46;1
03/20/2018_12:00:00_AM;CL_75_CR_57;Acompañante;herido;Choque;F;58;1
03/20/2018_12:00:00_AM;CL_75_CR_57;Conductor;herido;Choque;M;68;1
03/20/2018_12:00:00_AM;CL_75_CR_57;Pasajero;herido;Choque;M;60;1
03/20/2018_12:00:00_AM;CR_46_95_71;Motociclista;herido;Choque;M;25;1
03/21/2018_12:00:00_AM;CALLE_110_CARRERA_46;Motociclista;herido;Choque;M;42;1
03/21/2018_12:00:00_AM;CALLE_110_CARRERA_6;Ciclista;herido;Choque;M;54;1
03/21/2018_12:00:00_AM;CARRERA_23_CALLE_38;Acompañante;herido;Choque;F;28;1
03/21/2018_12:00:00_AM;CARRERA_23_CALLE_38;Motociclista;herido;Choque;M;32;1
03/21/2018_12:00:00_AM;CARRERA_27_CALLE_35;Motociclista;herido;Choque;M;44;1
03/21/2018_12:00:00_AM;CL_28_CR_15;Pasajero;herido;Choque;M;52;1
03/21/2018_12:00:00_AM;CL_45B_CR_19;Motociclista;herido;Choque;M;44;1
03/21/2018_12:00:00_AM;CL_45B_CR_19;Pasajero;herido;Choque;M;38;1
03/21/2018_12:00:00_AM;CL_63_CR_23;Motociclista;herido;Choque;M;30;1
03/21/2018_12:00:00_AM;CL_78_21_53;Conductor;herido;Choque;M;55;1
03/21/2018_12:00:00_AM;CR_32_CL_69B;Motociclista;herido;Choque;M;63;1
03/21/2018_12:00:00_AM;CR_53_79_128;Motociclista;herido;Choque;F;35;1
03/22/2018_12:00:00_AM;AV_CIRCUNVALAR_CR_40A1;Peaton;muerto;Atropello;M;45;1
03/22/2018_12:00:00_AM;AV_CIRCUNVALAR_CR_40A1;Peaton;muerto;Atropello;M;76;1
03/22/2018_12:00:00_AM;CL_110_CR_14;Peaton;muerto;Atropello;M;46;1
03/22/2018_12:00:00_AM;CALLE_68_CARRERA_47;Acompañante;herido;Choque;F;38;1
03/22/2018_12:00:00_AM;CALLE_75_CARRERA_59;Conductor;herido;Choque;F;28;1
03/22/2018_12:00:00_AM;CARRERA_43_CALLE_50;Acompañante;herido;Choque;F;31;1
03/22/2018_12:00:00_AM;CARRERA_43_CALLE_50;Conductor;herido;Choque;M;35;1
03/22/2018_12:00:00_AM;CARRERA_43_CALLE_50;Conductor;herido;Choque;M;43;1
03/22/2018_12:00:00_AM;CARRERA_43_CALLE_50;Motociclista;herido;Choque;M;32;1
03/22/2018_12:00:00_AM;CR_23_CL_37;Ciclista;herido;Choque;M;26;1
03/23/2018_12:00:00_AM;CARRERA_1F_CALLE_72;Peaton;herido;Atropello;F;24;1
03/23/2018_12:00:00_AM;CARRERA_59B_CALLE_77B;Peaton;herido;Atropello;M;41;1
03/23/2018_12:00:00_AM;CALLE_45_CARRERA_1E;Pasajero;herido;Caida_Ocupante;F;74;1
03/23/2018_12:00:00_AM;CALLE_47_14-51;Motociclista;herido;Choque;M;43;1
03/23/2018_12:00:00_AM;CIRCUNVALAR_ENTREDA_SAN_PEDRO;Motociclista;herido;Choque;F;41;1
03/23/2018_12:00:00_AM;CL_30_CR_44;Conductor;herido;Choque;M;62;1
03/23/2018_12:00:00_AM;CL_30_CR_44;Motociclista;herido;Choque;M;32;2
03/23/2018_12:00:00_AM;CL_36_B_CR_7C;Motociclista;herido;Choque;M;43;1
03/23/2018_12:00:00_AM;CL_36_B_CR_7C;Pasajero;herido;Choque;M;64;1
03/23/2018_12:00:00_AM;CL_96_49A_150;Conductor;herido;Choque;M;74;1
03/23/2018_12:00:00_AM;CR_8_CL_41;Motociclista;herido;Choque;M;27;1
03/23/2018_12:00:00_AM;CR_8_CL_41;Motociclista;herido;Choque;M;47;1
03/23/2018_12:00:00_AM;DIAG_34_CL_70C;Motociclista;herido;Choque;M;33;1
03/24/2018_12:00:00_AM;CARRERA_2_CALLE_45G;Motociclista;herido;Choque;M;33;1
03/24/2018_12:00:00_AM;CARRERA_49C_CALLE_102;Motociclista;herido;Choque;M;42;1
03/24/2018_12:00:00_AM;CL_110_CR_38_Y_46;Conductor;herido;Choque;M;54;1
03/24/2018_12:00:00_AM;CL_30_CR_40_Y_41;Acompañante;herido;Choque;M;53;1
03/25/2018_12:00:00_AM;TRANSV_12B_99B_87;Peaton;herido;Atropello;M;10;1
03/25/2018_12:00:00_AM;CL_79_CR_45;Motociclista;herido;Choque;M;31;1
03/25/2018_12:00:00_AM;CL_79_CR_45;Motociclista;herido;Choque;M;36;1
03/25/2018_12:00:00_AM;CL_80B_CR_39B_23;Acompañante;herido;Choque;M;47;1
03/25/2018_12:00:00_AM;CL_98_CR_59B;Motociclista;herido;Choque;M;32;1
03/25/2018_12:00:00_AM;CR_20_CL_111;Acompañante;herido;Choque;M;30;1
03/25/2018_12:00:00_AM;CR_21_CL_85;Motociclista;herido;Choque;M;21;1
03/25/2018_12:00:00_AM;CR_21_CL_85;Pasajero;herido;Choque;M;22;1
03/26/2018_12:00:00_AM;CL_19_8_27;Motociclista;herido;Choque;M;51;1
03/26/2018_12:00:00_AM;CL_54_CR_53;Acompañante;herido;Choque;F;32;1
